id,title,score,type,eps,year
ap_398,Natsume's Book of Friends Season 6,4.4,TV,11,2017
ap_399,Howl's Moving Castle,4.4,Movie,1 ep,2004
ap_400,Clannad After Story,4.4,TV,24,2008 - 2009
ap_401,Steins;Gate,4.4,TV,24,2011
ap_402,Gintama.,4.4,TV,12,2017
ap_403,Haikyuu!! To the Top,4.4,TV,13,2020
ap_404,Gintama: Shirogane no Tamashii-hen,4.4,TV,12,2018
ap_405,Gintama',4.4,TV,51,2011 - 2012
ap_406,The Master of Diabolism,4.4,Web,15,2018
ap_407,One-Punch Man,4.4,TV,12,2015
ap_408,Link Click,4.4,Web,11,2021
ap_409,That Time I Got Reincarnated as a Slime Season 2: Part II,4.4,TV,12,2021
ap_410,SPY x FAMILY,4.4,TV,12,2022
ap_411,Attack on Titan 3rd Season,4.4,TV,12,2018
ap_412,Given,4.4,TV,11,2019
ap_413,Fruits Basket 2nd Season,4.4,TV,25,2020
ap_414,Vinland Saga,4.4,TV,24,2019
ap_415,Bungo Stray Dogs 5th Season,4.4,TV,11,2023
ap_416,Violet Evergarden,4.4,TV,13,2018
ap_417,JoJo's Bizarre Adventure: Golden Wind,4.4,TV,39,2018 - 2019
ap_418,Haikyuu!!,4.4,TV,25,2014
ap_419,Natsume's Book of Friends Season 5,4.4,TV,11,2016
ap_420,Natsume's Book of Friends Season 4,4.4,TV,13,2012
ap_421,Detective Conan Movie 22: Zero The Enforcer,4.1,Movie,1 ep,2018
ap_422,"Love, Chunibyo & Other Delusions! Movie: Take On Me",4.1,Movie,1 ep,2018
ap_423,Golden Kamuy Season 4,4.1,TV,13,2022 - 2023
ap_424,Bungo Stray Dogs,4.1,TV,12,2016
ap_425,Kuroko's Basketball Movie 3: Winter Cup Highlights -Crossing the Door-,4.1,Movie,1 ep,2016
ap_426,Ai Higuchi: Akuma no Ko,4.1,Music Video,1 ep,2022
ap_427,Fairy Tail,4.1,TV,175,2009 - 2013
ap_428,Noragami Aragoto OVA,4.1,OVA,2,2015 - 2016
ap_429,Yona of the Dawn OVA,4.1,OVA,1 ep,2015
ap_430,Legend of the Galactic Heroes: Die Neue These Fourth 3,4.1,Movie,1 ep,2022
ap_431,Jormungand: Perfect Order,4.1,TV,12,2012
ap_432,K-On!!,4.1,TV,26,2010
ap_433,No Doubt In Us 2,4.1,Web,12,2022 - 2023
ap_434,Tamon’s B-Side,4.1,TV,6+,2026 - ?
ap_435,Durarara!! X2,4.1,TV,12,2015
ap_436,Darker than Black,4.1,TV,25,2007
ap_437,Ace of the Diamond,4.1,TV,75,2013 - 2015
ap_438,One Piece: Episode of East Blue,4.1,TV Special,1 ep,2017
ap_439,The Seven Deadly Sins,4.1,TV,24,2014 - 2015
ap_440,Berserk: Golden Age Arc II - The Battle for Doldrey,4.1,Movie,1 ep,2012
ap_441,Welcome to the NHK!,4.1,TV,24,2006
ap_442,Stars Align,4.1,TV,12,2019
ap_443,Drifters,4.1,TV,12,2016
ap_444,Magical Girl Lyrical Nanoha: The Movie 2nd A's,4.1,Movie,1 ep,2012
ap_445,Dorohedoro,4.1,TV,12,2020
ap_446,Detective Conan Movie 3: The Last Magician of the Century,4.1,Movie,1 ep,1999
ap_447,Aria the Origination,4.1,TV,13,2008
ap_448,Quiet Please!,4.1,Web,5,2025
ap_449,Miss Kobayashi's Dragon Maid,4.1,TV,13,2017
ap_450,Gintama: Jump Festa 2015,4.1,Other,1 ep,2015
ap_451,Fanren Xiu Xian Chuan: Zai Bie Tian Nan,4.1,Web,14,2022
ap_452,The Tatami Galaxy,4.1,TV,11,2010
ap_453,The Pet Girl of Sakurasou,4.1,TV,24,2012 - 2013
ap_454,The Tale of the Princess Kaguya,4.1,Movie,1 ep,2013
ap_455,Tenchi Muyo! War on Geminar,4.1,OVA,13,2009 - 2010
ap_456,Working!!! Lord of the Takanashi,4.1,TV Special,1 ep,2015
ap_457,That Time I Got Reincarnated as a Slime OVA,4.1,OVA,5,2019 - 2020
ap_458,Tsukimichi: Moonlit Fantasy,4.1,TV,12,2021
ap_459,IDOLiSH7: Second BEAT!,4.1,TV,15,2020
ap_460,Fullmetal Alchemist: Brotherhood Specials,4.1,DVD Special,4,2009 - 2010
ap_461,Wan Sheng Jie,4.1,Web,12,2020
ap_462,KonoSuba – God's blessing on this wonderful world! 3 Bonus Stage,4.1,OVA,2,2025
ap_463,Revue Starlight Movie,4.1,Movie,1 ep,2021
ap_464,Junjou Romantica 3,4.1,TV,12,2015
ap_465,IDOLiSH7: Third BEAT!,4.1,TV,13,2021
ap_466,Silver Spoon,4.1,TV,11,2013
ap_467,Puella Magi Madoka Magica the Movie Part 1: Beginnings,4.1,Movie,1 ep,2012
ap_468,Mobile Suit Gundam: Iron-Blooded Orphans,4.1,TV,25,2015 - 2016
ap_469,The World God Only Knows: Goddesses Arc,4.1,TV,12,2013
ap_470,The Secret World of Arrietty,4.1,Movie,1 ep,2010
ap_471,GATE,4.1,TV,12,2015
ap_472,Heavenly Delusion,4.1,TV,13,2023
ap_473,The Prince of Tennis: The National Tournament - Final,4.1,OVA,7,2008 - 2009
ap_474,Lycoris Recoil,4.1,TV,13,2022
ap_475,Megalo Box 2: Nomad,4.1,TV,13,2021
ap_476,Tsukimonogatari,4.1,TV Special,4,2014
ap_477,xxxHOLiC Shunmuki,4.1,OVA,2,2009
ap_478,Slam Dunk,4.1,TV,101,1993 - 1996
ap_479,Ghost in the Shell: Stand Alone Complex - Individual Eleven,4.1,Movie,1 ep,2006
ap_480,Tokyo Magnitude 8.0,4.1,TV,11,2009
ap_481,My Love Story!!,4.1,TV,24,2015
ap_482,IDOLiSH7: Third BEAT - Part II,4.1,TV,17,2022 - 2023
ap_483,"Welcome to Demon School, Iruma-kun",4.1,TV,23,2019 - 2020
ap_484,Hajime no Ippo: The Fighting! Special,4.1,DVD Special,1 ep,2003
ap_485,Working!!!,4.1,TV,13,2015
ap_486,Durarara!! X2 The Second Arc,4.1,TV,12,2015
ap_487,Magi: Adventure of Sinbad OVA,4.1,OVA,5,2014 - 2015
ap_488,Ponyo on the Cliff by the Sea,4.1,Movie,1 ep,2008
ap_489,A Certain Scientific Railgun T,4.1,TV,25,2020
ap_490,Space Dandy 2,4.1,TV,13,2014
ap_491,Honkai Impact 3rd: Lament of the Fallen,4.1,Web,1 ep,2020
ap_492,Legend of the Galactic Heroes: Die Neue These Fourth 2,4.1,Movie,1 ep,2022
ap_493,Little Busters! Refrain,4.1,TV,13,2013
ap_494,My Hero Academia Movie: Two Heroes,4.1,Movie,1 ep,2018
ap_495,Classroom of the Elite,4.1,TV,12,2017
ap_496,Hozuki's Coolheadedness OVA 3,4.1,OVA,3,2019 - 2020
ap_497,Sekai-ichi Hatsukoi: Yokozawa Takafumi no Baai,4.1,Movie,1 ep,2014
ap_498,Perfect World,4.1,Web,253+,2021 - ?
ap_499,Teasing Master Takagi-san 2,4.1,TV,12,2019
ap_500,Code Geass: Lelouch of the Rebellion III - Glorification,4.1,Movie,1 ep,2018
ap_501,Moribito: Guardian of the Spirit,4.1,TV,26,2007
ap_502,March Comes in like a Lion,4.1,TV,22,2016 - 2017
ap_503,Spice and Wolf: Merchant Meets the Wise Wolf,4.1,TV,25,2024
ap_504,The Demon Hunter,4.1,Web,26,2023
ap_505,Wind Breaker,4.1,TV,13,2024
ap_506,Kino's Journey,4.1,TV,13,2003
ap_507,My Roommate is a Cat,4.1,TV,12,2019
ap_508,Carole & Tuesday,4.1,TV,24,2019
ap_509,Fanren Xiu Xian Chuan: Mo Dao Zheng Feng,4.1,Web,25,2021 - 2022
ap_510,Free! Take Your Marks,4.1,Movie,1 ep,2017
ap_511,Legend of the Galactic Heroes: Die Neue These Fourth 1,4.1,Movie,1 ep,2022
ap_512,Sekai-ichi Hatsukoi: World's Greatest First Love OVA,4.1,OVA,2,2011
ap_513,That Time I Got Reincarnated as a Slime Movie 1: Scarlet Bond,4.1,Movie,1 ep,2022
ap_514,Link Click: Marrying by Contesting,4.1,Web,1 ep,2021
ap_515,Chihayafuru,4.1,TV,25,2011 - 2012
ap_516,How Dare You!?,4.1,Web,24,2024
ap_517,School Rumble: 2nd Semester,4.1,TV,26,2006
ap_518,Bakemonogatari,4.1,TV,15,2009 - 2010
ap_519,Bungo Stray Dogs: Walking Alone,4.1,OVA,1 ep,2017
ap_520,Chainsaw Man PV,4.1,Web,1 ep,2021
ap_521,Overlord Movie: The Sacred Kingdom,4.1,Movie,1 ep,2024
ap_522,Bunny Drop Specials,4.1,DVD Special,4,2011 - 2012
ap_523,Wan Sheng Jie 3,4.1,Web,12,2022
ap_524,Evangelion: 1.0 You Are (Not) Alone,4.1,Movie,1 ep,2007
ap_525,Blue Spring Ride: Page.13,4.1,OVA,1 ep,2014
ap_526,Ghost in the Shell,4.1,Movie,1 ep,1995
ap_527,My Love Story with Yamada-kun at Lv999,4.1,TV,13,2023
ap_528,Broken Blade Movie 4: The Land of Calamity,4.1,Movie,1 ep,2010
ap_529,Gintama: Dai Hanseikai,4.1,Other,1 ep,2010
ap_530,Ne Zha,4.1,Movie,1 ep,2019
ap_531,Mashle: Magic and Muscles - The Divine Visionary Candidate Exam Arc,4.1,TV,12,2024
ap_532,Perfect Blue,4.1,Movie,1 ep,1998
ap_533,The Land of Miracles 2nd Season,4.1,Web,15,2023
ap_534,KonoSuba – God’s blessing on this wonderful world! 2 OVA,4.1,OVA,1 ep,2017
ap_535,JoJo's Bizarre Adventure (2012),4.1,TV,26,2012 - 2013
ap_536,Creepy Nuts: Bling-Bang-Bang-Born,4.1,Music Video,1 ep,2024
ap_537,Erin,4.1,TV,50,2009
ap_538,Snow White with the Red Hair OVA,4.1,OVA,1 ep,2016
ap_539,Somali and the Forest Spirit,4.1,TV,12,2020
ap_540,In This Corner (and Other Corners) of the World,4.1,Movie,1 ep,2019
ap_541,A Will Eternal,4.1,Web,52,2020 - 2021
ap_542,One Piece: Strong World - Episode 0,4.1,OVA,1 ep,2010
ap_543,Yowamushi Pedal,4.1,TV,38,2013 - 2014
ap_544,Miss Kobayashi's Dragon Maid Movie: A lonely dragon wants to be loved,4.1,Movie,1 ep,2025
ap_545,Blue Box,4.1,TV,25,2024 - 2025
ap_546,The House of Small Cubes,4.1,Movie,1 ep,2008
ap_547,Rurouni Kenshin: Seisouhen,4.1,OVA,2,2001
ap_548,Code Geass: Lelouch of the Rebellion I - Initiation,4.1,Movie,1 ep,2017
ap_549,Kaiji - Against All Rules,4.1,TV,26,2011
ap_550,Detective Conan Movie 4: Captured In her Eyes,4.1,Movie,1 ep,2000
ap_551,Journal with Witch,4.1,TV,5+,2026 - ?
ap_552,Psychic Princess,4.1,Web,16,2018 - 2019
ap_553,Black Butler: Public School Arc,4.1,TV,11,2024
ap_554,"Play It Cool, Guys",4.1,TV,24,2022 - 2023
ap_555,TONIKAWA: Over the Moon for You,4.1,TV,12,2020
ap_556,Detective Conan Movie 19: The Hellfire Sunflowers,4.1,Movie,1 ep,2015
ap_557,Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!,4.1,TV,12,2024
ap_558,Initial D Legend 3: Dream,4.1,Movie,1 ep,2016
ap_559,Detective Conan Movie 10: The Private Eyes' Requiem,4.1,Movie,1 ep,2006
ap_560,Initial D Third Stage,4.1,Movie,1 ep,2001
ap_561,Is It Wrong to Try to Pick Up Girls in a Dungeon? V,4.1,TV,15,2024 - 2025
ap_562,One-Punch Man Specials,4.1,DVD Special,6,2015 - 2016
ap_563,Nekomonogatari (Black),4.1,TV Special,4,2012
ap_564,Neru: Lost One's Weeping,4.1,Music Video,1 ep,2013
ap_565,The World God Only Knows II,4.1,TV,12,2011
ap_566,Hozuki's Coolheadedness OVA,4.1,OVA,3,2015
ap_567,Slayers Next,4.1,TV,26,1996
ap_568,Soul Eater,4.1,TV,51,2008 - 2009
ap_569,Castlevania: Nocturne Season 2,4.1,Web,8,2025
ap_570,The Garden of Sinners Movie 4: Garan-no-Dou. (The Hollow Shrine),4.1,Movie,1 ep,2008
ap_571,History's Strongest Disciple Kenichi OVA,4.1,OVA,11,2012 - 2014
ap_572,Kanon (2006),4.1,TV,24,2006 - 2007
ap_573,KonoSuba – God's blessing on this wonderful world!,4.1,TV,10,2016
ap_574,God Troubles Me 3rd Season,4.1,Web,12,2022
ap_575,No Doubt In Us,4.1,Web,12,2021
ap_576,Detroit Metal City,4.1,OVA,12,2008
ap_577,Fairies Albums 3rd Season,4.1,Web,12,2022
ap_578,Lovely Complex,4.1,TV,24,2007
ap_579,Stand By Me Doraemon 2,4.1,Movie,1 ep,2020
ap_580,Broken Blade Movie 5: The Gap Between Life & Death,4.1,Movie,1 ep,2011
ap_581,The Wind Rises,4.1,Movie,1 ep,2013
ap_582,Millennium Actress,4.1,Movie,1 ep,2001
ap_583,Kono Oto Tomare!,4.1,TV,13,2019
ap_584,My Hero Academia Movie 3: World Heroes' Mission,4.1,Movie,1 ep,2021
ap_585,DAKAICHI: I'm being harassed by the sexiest man of the year- Spain Arc,4.1,Movie,1 ep,2021
ap_586,Charlotte,4.1,TV,13,2015
ap_587,Scott Pilgrim Takes Off,4.1,Web,8,2023
ap_588,Dragon Ball Z Kai: The Final Chapters,4.1,TV,61,2014 - 2015
ap_589,SiM: The Rumbling,4.1,Music Video,1 ep,2022
ap_590,Sasaki and Miyano OVA,4.1,OVA,1 ep,2022
ap_591,Fate/strange Fake,4.1,TV,5+,2026 - ?
ap_592,The Garden of Sinners: Recalled Out Summer,4.1,Movie,1 ep,2013
ap_593,Attack on Titan Movie 4: Chronicle,4.1,Movie,1 ep,2020
ap_594,Is It Wrong to Try to Pick Up Girls in a Dungeon?,4.1,TV,13,2015
ap_595,Gurren Lagann Movie 1: Childhood's End,4.1,Movie,1 ep,2008
ap_596,Romeo no Aoi Sora,4.1,TV,33,1995
ap_597,TONIKAWA: Over the Moon for You - SNS,4.1,OVA,1 ep,2021
ap_598,Insomniacs After School,4.1,TV,13,2023
ap_599,Uni-President Suanmeitang x Tian Guan Ci Fu: Gong Chuang Liandong Duanpian,4.1,Web,1 ep,2024
ap_600,Tsubasa: Spring Thunder Chronicle,4.1,OVA,2,2009
ap_601,Campfire Cooking in Another World with My Absurd Skill 2nd Season,4.1,TV,12,2025
ap_602,Planetes,4.1,TV,26,2003 - 2004
ap_603,Megalo Box,4.1,TV,13,2018
ap_604,The Case Study of Vanitas,4.1,TV,12,2021
ap_605,Black Clover Movie: Sword of the Wizard King,4.1,Movie,1 ep,2023
ap_606,Stand by Me Doraemon,4.1,Movie,1 ep,2014
ap_607,Saint Seiya: The Lost Canvas - Meiou Shinwa 2nd Chapter,4.1,OVA,13,2011
ap_608,Campfire Cooking in Another World with My Absurd Skill,4.1,TV,12,2023
ap_609,Gosick,4.1,TV,24,2010 - 2011
ap_610,Golden Kamuy Season 5,4.1,TV,5+,2026 - ?
ap_611,Hinamatsuri,4.1,TV,12,2018
ap_612,Fire Force,4.1,TV,24,2019
ap_613,Junjou Romantica OVA 2,4.1,OVA,1 ep,2015
ap_614,Transformers: The Movie,4.1,Movie,1 ep,1986
ap_615,Hozuki's Coolheadedness OVA 2,4.1,OVA,1 ep,2017
ap_616,My Hero Academia 5,4.1,TV,25,2021
ap_617,Gintama: Jump Festa 2005,4.1,Other,1 ep,2005
ap_618,The Prince of Tennis: The National Tournament - Semifinal,4.1,OVA,6,2007 - 2008
ap_619,Sekai-ichi Hatsukoi: Valentine-hen,4.1,Movie,1 ep,2014
ap_620,Wistoria: Wand and Sword,4.1,TV,12,2024
ap_621,IDOLiSH7: Vibrato,4.1,Web,8,2018 - 2019
ap_622,Food Wars! Toutsuki Juukketsu,4.1,OVA,1 ep,2017
ap_623,Darker than Black: Kuro no Keiyakusha Gaiden,4.1,DVD Special,4,2010
ap_624,Detective Conan Movie 27: The Million Dollar Pentagram,4.1,Movie,1 ep,2024
ap_625,You and I are Polar Opposites,4.1,TV,4+,2026 - ?
ap_626,Promare,4.1,Movie,1 ep,2019
ap_627,Welcome Home,4.1,TV,12,2024
ap_628,Haikyuu!! Lev Kenzan!,4,Other,1 ep,2014
ap_629,Dragon Ball Z,4,TV,291,1989 - 1996
ap_630,Free! Movie: The Final Stroke - Kouhen,4,Movie,1 ep,2022
ap_631,Overlord: The Dark Hero,4,Movie,1 ep,2017
ap_632,Overlord: The Undead King,4,Movie,1 ep,2017
ap_633,Honey and Clover II,4,TV,12,2006
ap_634,Wind Breaker Season 2,4,TV,12,2025
ap_635,The Quintessential Quintuplets Movie,4,Movie,1 ep,2022
ap_636,Tokyo Revengers: Seiya Kessen-hen,4,TV,13,2023
ap_637,Major Movie: Yuujou no Winning Shot,4,Movie,1 ep,2008
ap_638,Girls und Panzer das Finale: Part 2,4,Movie,1 ep,2019
ap_639,Youko Takahashi: The Cruel Angel's Thesis,4,Music Video,1 ep,2018
ap_640,Kuroko's Basketball: Tip Off,4,DVD Special,1 ep,2013
ap_641,From Up on Poppy Hill,4,Movie,1 ep,2011
ap_642,Ranma 1/2 (2024),4,TV,12,2024
ap_643,Legend of the Galactic Heroes Gaiden,4,OVA,24,1998
ap_644,Aggretsuko 2,4,Web,10,2019
ap_645,Girls und Panzer das Finale: Part 1,4,Movie,1 ep,2017
ap_646,Mononoke Movie 1: The Phantom in the Rain,4,Movie,1 ep,2024
ap_647,The Ancient Magus' Bride Season 2,4,TV,12,2023
ap_648,Mobile Suit Gundam: The Origin - Advent of the Red Comet,4,TV,13,2019
ap_649,Fairies Albums 4th Season,4,Web,12,2024
ap_650,Sekai-ichi Hatsukoi: World's Greatest First Love,4,TV,12,2011
ap_651,The Disappearance of Conan Edogawa: The Worst Two Days in History,4,TV Special,1 ep,2014 - 2015
ap_652,Broken Blade Movie 3: Scars from an Assassin's Blade,4,Movie,1 ep,2010
ap_653,Hirano and Kagiura,4,Movie,1 ep,2023
ap_654,Xing Yu Siwan Nian,4,Web,16,2022 - 2023
ap_655,Initial D Legend 2: Racer,4,Movie,1 ep,2015
ap_656,Fairy Tail Movie 2: Dragon Cry,4,Movie,1 ep,2017
ap_657,Kuroko's Basketball Movie 2: Winter Cup Highlights -Beyond the Tears-,4,Movie,1 ep,2016
ap_658,Tomo-chan is a Girl!,4,TV,13,2023
ap_659,Stellar Transformation 5th Season,4,Web,28,2022 - 2023
ap_660,Fights Break Sphere: Yuanqi,4,Web,3,2022
ap_661,InuYasha: Kuroi Tessaiga,4,Movie,1 ep,2008
ap_662,Xiuluo Wu Shen,4,Web,16,2023 - 2024
ap_663,Working'!!,4,TV,13,2011
ap_664,Girls Band Cry,4,TV,13,2024
ap_665,One Piece Log: Fish-Man Island Saga,4,TV,21,2024 - 2025
ap_666,Aggretsuko 3,4,Web,10,2020
ap_667,Martial Universe 2nd Season,4,Web,12,2020
ap_668,Free! Road to the World: The Dream,4,Movie,1 ep,2019
ap_669,Poco's Udon World,4,TV,12,2016
ap_670,Jormungand,4,TV,12,2012
ap_671,Detective Conan Movie 16: The Eleventh Striker,4,Movie,1 ep,2012
ap_672,Baki: Son of Ogre 2,4,Web,27,2023
ap_673,Shirobako,4,TV,24,2014 - 2015
ap_674,Seraph of the End: Battle in Nagoya,4,TV,12,2015
ap_675,"Clannad: Another World, Tomoyo Chapter",4,DVD Special,1 ep,2008
ap_676,How to Keep a Mummy,4,TV,12,2018
ap_677,Assassination Classroom: Jump Festa 2013 Special,4,Other,1 ep,2013
ap_678,Tanaka-kun is Always Listless,4,TV,12,2016
ap_679,Eclipse of Illusion,4,Web,26,2025
ap_680,Nanbaka 2nd Season,4,Web,12,2017
ap_681,Berserk: The Golden Age Arc - Memorial Edition,4,TV,13,2022
ap_682,The Prince of Tennis: The National Tournament,4,OVA,13,2006 - 2007
ap_683,Monthly Girls' Nozaki-kun,4,TV,12,2014
ap_684,Girls' Last Tour,4,TV,12,2017
ap_685,Hanamonogatari,4,TV Special,5,2014
ap_686,Mobile Suit Gundam Unicorn,4,OVA,7,2010 - 2014
ap_687,Martial Universe 6th Season,4,Web,12,2025
ap_688,"BOFURI: I Don’t Want to Get Hurt, so I’ll Max Out My Defense.",4,TV,12,2020
ap_689,Cardcaptor Sakura: The Movie 2: The Sealed Card,4,Movie,1 ep,2000
ap_690,Stellar Transformation 4th Season,4,Web,16,2022
ap_691,Touhou Gensou Mangekyou: The Memories of Phantasm,4,OVA,20,2011 - 2023
ap_692,REBORN!,4,TV,203,2006 - 2010
ap_693,The Story of Saiunkoku 2nd Series,4,TV,39,2007 - 2008
ap_694,Initial D Legend 1: Awakening,4,Movie,1 ep,2014
ap_695,Shrouding the Heavens,4,Web,147+,2023 - ?
ap_696,Spice and Wolf II OVA,4,OVA,1 ep,2009
ap_697,Blue Giant,4,Movie,1 ep,2023
ap_698,Scissor Seven,4,Web,10,2018
ap_699,Beastars Final Season,4,Web,12,2024
ap_700,Ghost in the Shell 2.0,4,Movie,1 ep,2008
ap_701,Your Letter,4,Movie,1 ep,2025
ap_702,Sword Art Online: Alicization - War of Underworld,4,TV,12,2019
ap_703,millennium parade: U,4,Music Video,1 ep,2021
ap_704,Osomatsu-san The Movie,4,Movie,1 ep,2019
ap_705,My Teen Romantic Comedy SNAFU TOO! OVA,4,OVA,1 ep,2016
ap_706,Big Windup! 2,4,TV,13,2010
ap_707,The Eccentric Family 2,4,TV,12,2017
ap_708,Interstella 5555 - The 5tory of the 5ecret 5tar 5ystem,4,Movie,1 ep,2003
ap_709,Hyouka,4,TV,22,2012
ap_710,Ushio and Tora TV (2016),4,TV,13,2016
ap_711,Thunderbolt Fantasy: Sword Seekers 2,4,TV,13,2018
ap_712,Log Horizon 2,4,TV,25,2014 - 2015
ap_713,The Angel Next Door Spoils Me Rotten,4,TV,12,2023
ap_714,The Yakuza's Guide to Babysitting,4,TV,12,2022
ap_715,Blue Period.,4,TV,12,2021
ap_716,Saint Seiya: The Hades Chapter - Sanctuary: Yomigaerishi Gold Saint-tachi no Shinwa,4,OVA,2,2003
ap_717,Neon Genesis Evangelion: The End of Evangelion,4,Movie,1 ep,1997
ap_718,The Fable,4,TV,25,2024
ap_719,Clevatess,4,TV,12,2025
ap_720,Naruto Shippuden Movie 6: Road to Ninja,4,Movie,1 ep,2012
ap_721,Big Brother 3rd Season,4,Web,52,2024 - 2025
ap_722,Tales of Demon and God 3rd Season,4,Web,40,2018 - 2019
ap_723,The Island of Siliang,4,Web,15,2021
ap_724,Fairy Tail: 100 Years Quest,4,TV,25,2024 - 2025
ap_725,Naruto,4,TV,220,2002 - 2007
ap_726,Lian Qi Shi Wan Nian,4,Web,317+,2023 - ?
ap_727,Fate/strange Fake: Whispers of Dawn,4,TV Special,1 ep,2023
ap_728,Lost in Starlight,4,Web,1 ep,2025
ap_729,Shadows House,4,TV,13,2021
ap_730,Sword Art Online: Progressive Movie 2 - Scherzo of Deep Night,4,Movie,1 ep,2022
ap_731,From the New World,4,TV,25,2012 - 2013
ap_732,Attack on Titan: Lost Girls,4,OVA,3,2017 - 2018
ap_733,The Garden of Sinners Movie 2:  ...And Nothing Heart. (Murder Speculation Part A),4,Movie,1 ep,2007
ap_734,Thousand Autumns: Xiao Juchang,4,Web,95,2021
ap_735,Kokoro Connect: Michi Random,4,TV Special,4,2012
ap_736,Blue Exorcist,4,TV,25,2011
ap_737,Durarara!! Specials,4,DVD Special,2,2010 - 2011
ap_738,Apocalypse Hotel,4,TV,12,2025
ap_739,Digimon Adventure Movie: Last Evolution Kizuna,4,Movie,1 ep,2020
ap_740,Detective Conan Movie 1: The Time Bombed Skyscraper,4,Movie,1 ep,1997
ap_741,Neon Genesis Evangelion,4,TV,26,1995 - 1996
ap_742,Eve: Fight Song,4,Music Video,1 ep,2022
ap_743,Detective Conan Movie 2: The Fourteenth Target,4,Movie,1 ep,1998
ap_744,Death Billiards,4,Movie,1 ep,2013
ap_745,My Teen Romantic Comedy SNAFU,4,TV,13,2013
ap_746,Broken Blade Movie 6: Fortress of Lamentation,4,Movie,1 ep,2011
ap_747,The Eden of Grisaia,4,TV,10,2015
ap_748,The Labyrinth of Grisaia,4,TV Special,1 ep,2015
ap_749,The Morose Mononokean II,4,TV,13,2019
ap_750,Lupin III vs Detective Conan: The Movie,4,Movie,1 ep,2013
ap_751,Saint Seiya: The Hades Chapter - Sanctuary,4,OVA,13,2002 - 2003
ap_752,Tatsuki Fujimoto 17-26,4,Web,8,2025
ap_753,Komi Can't Communicate,4,TV,12,2021
ap_754,Eden of the East,4,TV,11,2009
ap_755,Sket Dance OVA,4,OVA,1 ep,2013
ap_756,Kaiji - Ultimate Survivor,4,TV,26,2007 - 2008
ap_757,Berserk: Golden Age Arc I - The Egg of the King,4,Movie,1 ep,2012
ap_758,Golden Kamuy,4,TV,12,2018
ap_759,Mob Psycho 100 II: The First Spirits and Such Company Trip - A Journey that Mends the Heart and Heals the Soul,4,OVA,1 ep,2019
ap_760,Broken Blade Movie 2: The Path of Separation,4,Movie,1 ep,2010
ap_761,The Devil is a Part-Timer!,4,TV,13,2013
ap_762,Pretty Guardian Sailor Moon Cosmos Movie 2,4,Movie,1 ep,2023
ap_763,Tsurune,4,TV,13,2018 - 2019
ap_764,Fights Break Sphere 2nd Season,4,Web,12,2018
ap_765,Hakuouki Movie 2: Warrior Spirit of the Blue Sky,4,Movie,1 ep,2014
ap_766,100 Meters,4,Movie,1 ep,2025
ap_767,Legend of Exorcism,4,Web,13,2020
ap_768,Stellar Transformation,4,Web,12,2018
ap_769,Silver Fang,4,TV,21,1986
ap_770,Hellsing Ultimate: Digest for Freaks,4,TV Special,1 ep,2006
ap_771,Demon Slayer: Kimetsu no Yaiba - Mugen Train,4.4,TV,7,2021
ap_772,Bleach: Thousand-Year Blood War: Part II - The Separation,4.4,TV,13,2023
ap_773,Banana Fish,4.4,TV,24,2018
ap_774,The Promised Neverland,4.4,TV,12,2019
ap_775,Hajime no Ippo: The Fighting!,4.4,TV,75,2000 - 2002
ap_776,Swallowed Star 4th Season,4.4,Web,125+,2023 - ?
ap_777,Hajime no Ippo: New Challenger,4.4,TV,26,2009
ap_778,That Time I Got Reincarnated as a Slime,4.4,TV,24,2018 - 2019
ap_779,Assassination Classroom 2nd Season,4.4,TV,25,2016
ap_780,Jujutsu Kaisen 0: The Movie,4.4,Movie,1 ep,2021
ap_781,The Dangers in My Heart 2nd Season,4.4,TV,13,2024
ap_782,86: Eighty-Six - Part II,4.4,TV,12,2021 - 2022
ap_783,Mushishi Zoku Shou 2nd Season,4.4,TV,10,2014
ap_784,Demon Slayer: Kimetsu no Yaiba - Swordsmith Village Arc,4.4,TV,11,2023
ap_785,Wolf Children,4.4,Movie,1 ep,2012
ap_786,Soul Land 2nd Season,4.4,Web,237,2018 - 2023
ap_787,Bungo Stray Dogs 4th Season,4.4,TV,13,2023
ap_788,Kingdom 4,4.4,TV,26,2022
ap_789,Code Geass: Lelouch of the Rebellion,4.4,TV,25,2006 - 2007
ap_790,Natsume's Book of Friends Season 3,4.4,TV,13,2011
ap_791,Kamisama Kiss: Kako-hen,4.4,OVA,4,2015 - 2016
ap_792,Kingdom 3,4.4,TV,26,2020 - 2021
ap_793,Attack on Titan,4.4,TV,25,2013
ap_794,JoJo’s Bizarre Adventure: Stardust Crusaders - Battle in Egypt,4.4,TV,24,2015
ap_795,Natsume's Book of Friends Season 7,4.4,TV,12,2024
ap_796,Mushishi Zoku Shou,4.4,TV,10,2014
ap_797,Attack on Titan 2nd Season,4.4,TV,12,2017
ap_798,Fights Break Sphere 5th Season,4.4,Web,184+,2022 - ?
ap_799,Solo Leveling,4.4,TV,12,2024
ap_800,YOASOBI: Idol,4.4,Music Video,1 ep,2023
ap_801,Yona of the Dawn: Zeno Arc,4.4,OVA,2,2016
ap_802,Mob Psycho 100 III,4.4,TV,12,2022
